ts,wait_event_type,wait_event,waiters,active_connections
2026-09-08T11:53:18Z,,,0,1
2026-09-08T11:53:19Z,,,0,3
2026-09-08T11:53:21Z,,,0,3
2026-09-08T11:53:22Z,,,0,3
2026-09-08T11:53:23Z,,,0,3
2026-09-08T11:53:24Z,,,0,3
2026-09-08T11:53:25Z,,,0,3
2026-09-08T11:53:27Z,,,0,3
2026-09-08T11:53:28Z,,,0,3
2026-09-08T11:53:29Z,,,0,3
2026-09-08T11:53:30Z,,,0,3
2026-09-08T11:53:32Z,,,0,3
2026-09-08T11:53:33Z,,,0,3
2026-09-08T11:53:34Z,,,0,3
2026-09-08T11:53:35Z,,,0,3
2026-09-08T11:53:36Z,,,0,3
2026-09-08T11:53:38Z,,,0,3
