ts,wait_event_type,wait_event,waiters,active_connections
2026-09-09T05:55:26Z,,,0,1
2026-09-09T05:55:27Z,,,0,3
2026-09-09T05:55:28Z,,,0,3
2026-09-09T05:55:29Z,,,0,3
2026-09-09T05:55:30Z,,,0,3
2026-09-09T05:55:32Z,,,0,3
2026-09-09T05:55:33Z,,,0,3
2026-09-09T05:55:34Z,,,0,3
2026-09-09T05:55:35Z,,,0,3
2026-09-09T05:55:36Z,,,0,3
2026-09-09T05:55:38Z,,,0,3
2026-09-09T05:55:39Z,,,0,3
2026-09-09T05:55:40Z,,,0,3
2026-09-09T05:55:41Z,,,0,3
2026-09-09T05:55:43Z,,,0,3
2026-09-09T05:55:44Z,,,0,3
2026-09-09T05:55:45Z,,,0,3
