ts,wait_event_type,wait_event,waiters,active_connections
2026-09-08T12:12:02Z,,,0,1
2026-09-08T12:12:03Z,,,0,3
2026-09-08T12:12:04Z,,,0,3
2026-09-08T12:12:06Z,,,0,3
2026-09-08T12:12:07Z,,,0,3
2026-09-08T12:12:08Z,,,0,3
2026-09-08T12:12:09Z,,,0,3
2026-09-08T12:12:11Z,,,0,3
2026-09-08T12:12:12Z,,,0,3
2026-09-08T12:12:13Z,,,0,3
2026-09-08T12:12:14Z,,,0,3
2026-09-08T12:12:15Z,,,0,3
2026-09-08T12:12:17Z,,,0,3
2026-09-08T12:12:18Z,,,0,3
2026-09-08T12:12:19Z,,,0,3
2026-09-08T12:12:20Z,,,0,4
2026-09-08T12:12:21Z,,,0,3
