ts,wait_event_type,wait_event,waiters,active_connections
2026-09-09T05:58:15Z,,,0,1
2026-09-09T05:58:16Z,,,0,29
2026-09-09T05:58:17Z,,,0,30
2026-09-09T05:58:19Z,,,0,30
2026-09-09T05:58:20Z,,,0,31
2026-09-09T05:58:21Z,,,0,31
2026-09-09T05:58:22Z,,,0,31
2026-09-09T05:58:23Z,,,0,33
2026-09-09T05:58:25Z,,,0,33
2026-09-09T05:58:26Z,,,0,33
2026-09-09T05:58:27Z,,,0,33
2026-09-09T05:58:28Z,,,0,33
2026-09-09T05:58:30Z,,,0,33
2026-09-09T05:58:31Z,,,0,33
2026-09-09T05:58:32Z,,,0,33
2026-09-09T05:58:33Z,,,0,32
2026-09-09T05:58:35Z,,,0,32
