ts,wait_event_type,wait_event,waiters,active_connections
2026-09-08T12:16:16Z,,,0,1
2026-09-08T12:16:17Z,,,0,41
2026-09-08T12:16:19Z,,,0,41
2026-09-08T12:16:20Z,,,0,41
2026-09-08T12:16:21Z,,,0,41
2026-09-08T12:16:22Z,,,0,41
2026-09-08T12:16:23Z,,,0,41
2026-09-08T12:16:25Z,,,0,41
2026-09-08T12:16:26Z,,,0,41
2026-09-08T12:16:27Z,,,0,41
2026-09-08T12:16:28Z,,,0,41
2026-09-08T12:16:30Z,,,0,41
2026-09-08T12:16:31Z,,,0,42
2026-09-08T12:16:32Z,,,0,41
2026-09-08T12:16:33Z,,,0,41
2026-09-08T12:16:34Z,,,0,42
2026-09-08T12:16:36Z,,,0,41
2026-09-08T12:16:37Z,,,0,41
