ts,wait_event_type,wait_event,waiters,active_connections
2026-09-08T11:56:08Z,,,0,1
2026-09-08T11:56:09Z,,,0,32
2026-09-08T11:56:10Z,,,0,32
2026-09-08T11:56:11Z,,,0,32
2026-09-08T11:56:12Z,,,0,32
2026-09-08T11:56:14Z,,,0,32
2026-09-08T11:56:15Z,,,0,32
2026-09-08T11:56:16Z,,,0,32
2026-09-08T11:56:17Z,,,0,32
2026-09-08T11:56:19Z,,,0,31
2026-09-08T11:56:20Z,,,0,31
2026-09-08T11:56:21Z,,,0,31
2026-09-08T11:56:22Z,,,0,31
2026-09-08T11:56:23Z,,,0,31
2026-09-08T11:56:25Z,,,0,32
2026-09-08T11:56:26Z,,,0,33
2026-09-08T11:56:27Z,,,0,32
