ts,wait_event_type,wait_event,waiters,active_connections
2026-09-09T05:40:35Z,,,0,1
2026-09-09T05:40:36Z,,,0,27
2026-09-09T05:40:37Z,,,0,28
2026-09-09T05:40:39Z,,,0,29
2026-09-09T05:40:40Z,,,0,30
2026-09-09T05:40:41Z,,,0,30
2026-09-09T05:40:42Z,,,0,30
2026-09-09T05:40:43Z,,,0,30
2026-09-09T05:40:45Z,,,0,30
2026-09-09T05:40:46Z,,,0,30
2026-09-09T05:40:47Z,,,0,30
2026-09-09T05:40:48Z,,,0,30
2026-09-09T05:40:50Z,,,0,30
2026-09-09T05:40:51Z,,,0,30
2026-09-09T05:40:52Z,,,0,30
2026-09-09T05:40:53Z,,,0,30
2026-09-09T05:40:54Z,,,0,32
