ts,wait_event_type,wait_event,waiters,active_connections
2026-09-08T12:13:27Z,,,0,1
2026-09-08T12:13:28Z,,,0,9
2026-09-08T12:13:29Z,,,0,9
2026-09-08T12:13:30Z,,,0,9
2026-09-08T12:13:32Z,,,0,9
2026-09-08T12:13:33Z,,,0,9
2026-09-08T12:13:34Z,,,0,9
2026-09-08T12:13:35Z,,,0,9
2026-09-08T12:13:37Z,,,0,9
2026-09-08T12:13:38Z,,,0,9
2026-09-08T12:13:39Z,,,0,10
2026-09-08T12:13:40Z,,,0,10
2026-09-08T12:13:41Z,,,0,10
2026-09-08T12:13:43Z,,,0,10
2026-09-08T12:13:44Z,,,0,10
2026-09-08T12:13:45Z,,,0,10
2026-09-08T12:13:46Z,,,0,10
