ts,wait_event_type,wait_event,waiters,active_connections
2026-09-08T12:14:51Z,,,0,1
2026-09-08T12:14:53Z,,,0,30
2026-09-08T12:14:54Z,,,0,30
2026-09-08T12:14:55Z,,,0,30
2026-09-08T12:14:56Z,,,0,31
2026-09-08T12:14:58Z,,,0,31
2026-09-08T12:14:59Z,,,0,31
2026-09-08T12:15:00Z,,,0,31
2026-09-08T12:15:01Z,,,0,31
2026-09-08T12:15:02Z,,,0,31
2026-09-08T12:15:04Z,,,0,31
2026-09-08T12:15:05Z,,,0,31
2026-09-08T12:15:06Z,,,0,30
2026-09-08T12:15:07Z,,,0,30
2026-09-08T12:15:09Z,,,0,30
2026-09-08T12:15:10Z,,,0,30
2026-09-08T12:15:11Z,,,0,33
