ts,wait_event_type,wait_event,waiters,active_connections
2026-09-08T11:57:32Z,,,0,1
2026-09-08T11:57:33Z,,,0,41
2026-09-08T11:57:35Z,,,0,41
2026-09-08T11:57:36Z,,,0,41
2026-09-08T11:57:37Z,,,0,41
2026-09-08T11:57:38Z,,,0,41
2026-09-08T11:57:39Z,,,0,42
2026-09-08T11:57:41Z,,,0,41
2026-09-08T11:57:42Z,,,0,41
2026-09-08T11:57:43Z,,,0,41
2026-09-08T11:57:44Z,,,0,41
2026-09-08T11:57:46Z,,,0,41
2026-09-08T11:57:47Z,,,0,41
2026-09-08T11:57:48Z,,,0,41
2026-09-08T11:57:49Z,,,0,41
2026-09-08T11:57:50Z,,,0,41
2026-09-08T11:57:52Z,,,0,41
2026-09-08T11:57:53Z,,,0,41
