ts,wait_event_type,wait_event,waiters,active_connections
2026-09-09T05:51:33Z,,,0,1
2026-09-09T05:51:35Z,,,0,1
2026-09-09T05:51:36Z,,,0,2
2026-09-09T05:51:37Z,,,0,2
2026-09-09T05:51:38Z,,,0,2
2026-09-09T05:51:39Z,,,0,4
2026-09-09T05:51:41Z,,,0,4
2026-09-09T05:51:42Z,,,0,5
2026-09-09T05:51:43Z,,,0,5
2026-09-09T05:51:44Z,,,0,5
2026-09-09T05:51:46Z,,,0,5
2026-09-09T05:51:47Z,,,0,5
2026-09-09T05:51:48Z,,,0,6
2026-09-09T05:51:49Z,,,0,6
2026-09-09T05:51:50Z,,,0,6
2026-09-09T05:51:52Z,,,0,7
2026-09-09T05:51:53Z,,,0,7
2026-09-09T05:51:54Z,,,0,8
2026-09-09T05:51:55Z,,,0,10
2026-09-09T05:51:57Z,,,0,10
2026-09-09T05:51:58Z,,,0,10
2026-09-09T05:51:59Z,,,0,11
2026-09-09T05:52:00Z,,,0,15
2026-09-09T05:52:01Z,,,0,15
2026-09-09T05:52:03Z,,,0,16
2026-09-09T05:52:04Z,,,0,18
2026-09-09T05:52:05Z,,,0,28
2026-09-09T05:52:06Z,,,0,41
2026-09-09T05:52:08Z,,,0,41
2026-09-09T05:52:09Z,,,0,41
2026-09-09T05:52:10Z,,,0,41
2026-09-09T05:52:11Z,,,0,41
2026-09-09T05:52:12Z,,,0,41
2026-09-09T05:52:14Z,,,0,41
2026-09-09T05:52:15Z,,,0,41
2026-09-09T05:52:16Z,,,0,41
2026-09-09T05:52:17Z,,,0,41
2026-09-09T05:52:19Z,,,0,41
2026-09-09T05:52:20Z,,,0,41
2026-09-09T05:52:21Z,,,0,41
2026-09-09T05:52:22Z,,,0,41
2026-09-09T05:52:23Z,,,0,41
2026-09-09T05:52:25Z,,,0,41
2026-09-09T05:52:26Z,,,0,41
2026-09-09T05:52:27Z,,,0,27
2026-09-09T05:52:28Z,,,0,41
2026-09-09T05:52:30Z,,,0,41
2026-09-09T05:52:31Z,,,0,41
2026-09-09T05:52:32Z,,,0,41
2026-09-09T05:52:33Z,,,0,41
2026-09-09T05:52:34Z,,,0,41
2026-09-09T05:52:36Z,,,0,41
2026-09-09T05:52:37Z,,,0,41
2026-09-09T05:52:38Z,,,0,41
2026-09-09T05:52:39Z,,,0,41
2026-09-09T05:52:41Z,,,0,41
2026-09-09T05:52:42Z,,,0,41
2026-09-09T05:52:43Z,,,0,36
2026-09-09T05:52:44Z,,,0,36
2026-09-09T05:52:46Z,,,0,36
2026-09-09T05:52:47Z,,,0,26
2026-09-09T05:52:48Z,,,0,41
2026-09-09T05:52:49Z,,,0,41
2026-09-09T05:52:50Z,,,0,41
2026-09-09T05:52:52Z,,,0,41
2026-09-09T05:52:53Z,,,0,41
2026-09-09T05:52:54Z,,,0,41
2026-09-09T05:52:55Z,,,0,41
2026-09-09T05:52:57Z,,,0,41
2026-09-09T05:52:58Z,,,0,42
2026-09-09T05:52:59Z,,,0,38
2026-09-09T05:53:00Z,,,0,38
2026-09-09T05:53:01Z,,,0,38
2026-09-09T05:53:03Z,,,0,38
2026-09-09T05:53:04Z,,,0,39
2026-09-09T05:53:05Z,,,0,41
2026-09-09T05:53:06Z,,,0,41
2026-09-09T05:53:08Z,,,0,41
2026-09-09T05:53:09Z,,,0,41
2026-09-09T05:53:10Z,,,0,41
2026-09-09T05:53:11Z,,,0,41
2026-09-09T05:53:12Z,,,0,41
2026-09-09T05:53:14Z,,,0,41
2026-09-09T05:53:15Z,,,0,37
2026-09-09T05:53:16Z,,,0,37
2026-09-09T05:53:17Z,,,0,37
2026-09-09T05:53:19Z,,,0,37
2026-09-09T05:53:20Z,,,0,41
2026-09-09T05:53:21Z,,,0,41
2026-09-09T05:53:22Z,,,0,41
2026-09-09T05:53:24Z,,,0,41
2026-09-09T05:53:25Z,,,0,41
2026-09-09T05:53:26Z,,,0,41
2026-09-09T05:53:27Z,,,0,41
2026-09-09T05:53:28Z,,,0,41
2026-09-09T05:53:30Z,,,0,41
2026-09-09T05:53:31Z,,,0,41
2026-09-09T05:53:32Z,,,0,41
2026-09-09T05:53:33Z,,,0,41
2026-09-09T05:53:35Z,,,0,41
